index,text,score,fold,entropy
9052,fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur . ,-1,0,0.6931404840664768
9060," . . . unlikable , uninteresting , unfunny , and completely , utterly inept . ",-1,0,0.687049314314075
9061,"the film is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own . ",-1,0,0.6335723224652619
9062,an imponderably stilted and self-consciously arty movie . ,-1,0,0.5606536951023392
9063,"muddled , melodramatic paranormal romance is an all-time low for kevin costner . ",-1,0,0.47712468901424965
9064,too clumsy in key moments . . . to make a big splash . ,-1,0,0.6557389647880449
9066,`matrix'-style massacres erupt throughout . . . but the movie has a tougher time balancing its violence with kafka-inspired philosophy . ,-1,0,0.6930778465151066
9067,"at least it's a fairly impressive debut from the director , charles stone iii . ",-1,0,0.6891176949017339
9072,"unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook . ",-1,0,0.6895560226483975
9073,presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency . ,-1,0,0.692391921847143
9074,"we have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat . ",-1,0,0.6923020375277813
9075, . . . unbearably lame . ,-1,0,0.6931466258893078
9077,"the animation merely serves up a predictable , maudlin story that swipes heavily from bambi and the lion king , yet lacks the emotional resonance of either of those movies . ",-1,0,0.6924303532220895
9078,ararat feels like a book report,-1,0,0.4998016415809926
9079,"steve oedekerk is , alas , no woody allen . ",-1,0,0.5425858844264358
9080,"a lot like the imaginary sport it projects onto the screen -- loud , violent and mindless . ",-1,0,0.6929280644929494
9081,"an amalgam of the fugitive , blade runner , and total recall , only without much energy or tension . ",-1,0,0.6424954286243079
9083,"shows that jackie chan is getting older , and that's something i would rather live in denial about",-1,0,0.6369846675737046
9084,"with miscast leads , banal dialogue and an absurdly overblown climax , killing me softly belongs firmly in the so-bad-it's-good camp . ",-1,0,0.6576670982106361
9087,this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks . ,-1,0,0.5708576159096052
9089,"much of the digitally altered footage appears jagged , as if filmed directly from a television monitor , while the extensive use of stock footage quickly becomes a tiresome cliché . ",-1,0,0.6803268009664306
9090,"the film never rises above a conventional , two dimension tale",-1,0,0.6842636881865116
9091,"mark wahlberg . . . may look classy in a '60s-homage pokepie hat , but as a character he's dry , dry , dry . ",-1,0,0.6856911481115077
9094,"now i can see why people thought i was too hard on "" the mothman prophecies "" . ",-1,0,0.6735371506338315
9097,sandra bullock's best dramatic performance to date ( is ) almost enough to lift ( this ) thrill-kill cat-and-mouser . . . above its paint-by-numbers plot . ,-1,0,0.45981186621580733
9098,a feel-good movie that doesn't give you enough to feel good about . ,-1,0,0.4922893885552029
9099,"adolescents will be adequately served by the movie's sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a 'topless tutorial service . '",-1,0,0.6842210895696895
9100,this mistaken-identity picture is so film-culture referential that the final product is a ghost . ,-1,0,0.45359466231897333
9101,the picture emerges as a surprisingly anemic disappointment . ,-1,0,0.6908065450048514
9102,de niro cries . you'll cry for your money back . ,-1,0,0.6874815809112318
9103,"slap me , i saw this movie . ",-1,0,0.6923955250706002
9104,"[the kid's] just too bratty for sympathy , and as the film grows to its finale , his little changes ring hollow . ",-1,0,0.6852010404873495
9106,"scherfig , who has had a successful career in tv , tackles more than she can handle . ",-1,0,0.6775566353482241
9107,"just consider what new best friend does not have , beginning with the minor omission of a screenplay . ",-1,0,0.6598282942844662
9108,oscar caliber cast doesn't live up to material,-1,0,0.6226251202236911
9109,"the problems of the people in love in the time of money are hardly specific to their era . they just have problems , which are neither original nor are presented in convincing way . ",-1,0,0.6694519691307435
9110,"carrying this wafer-thin movie on his nimble shoulders , chan wades through putrid writing , direction and timing with a smile that says , 'if i stay positive , maybe i can channel one of my greatest pictures , drunken master . '",-1,0,0.659073328480396
9112,"in the end , the movie bogs down in insignificance , saying nothing about kennedy's assassination and revealing nothing about the pathology it pretends to investigate . ",-1,0,0.6723041043454223
9114,sometimes makes less sense than the bruckheimeresque american action flicks it emulates . ,-1,0,0.6450138113163133
9117,bland but harmless . ,-1,0,0.49347764349573653
9119,the movie is about as humorous as watching your favorite pet get buried alive . ,-1,0,0.6484259566117652
9120,"resident evil is what comes from taking john carpenter's ghosts of mars and eliminating the beheadings . in other words , about as bad a film you're likely to see all year . ",-1,0,0.6904214073760273
9122,the whole thing comes off like a particularly amateurish episode of bewitched that takes place during spring break . ,-1,0,0.6776481786900137
9123,"well made but uninvolving , bloodwork isn't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery . ",-1,0,0.6040163962610797
9124,"so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter's the thing and loaded with actors you're most likely to find on the next inevitable incarnation of the love boat . ",-1,0,0.6917649542380571
9126,"la de salma es una versión de frida superficial , preciosista y sin ningún contenido . ",-1,0,0.6158217561151177
9127,"kids don't mind crappy movies as much as adults , provided there's lots of cute animals and clumsy people . 'snow dogs' has both . ",-1,0,0.6601091298043839
9129,"wobbly senegalese updating of "" carmen "" which is best for the stunning star turn by djeinaba diop gai",-1,0,0.6926359676431586
9130,it's the humanizing stuff that will probably sink the film for anyone who doesn't think about percentages all day long . ,-1,0,0.6928252990489512
9131,"ken russell would love this . in one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino's climactic shootout  and meat loaf explodes . ",-1,0,0.6465867626735465
9134,what could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special-effects excess . ,-1,0,0.6884024984324013
9135,"a little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon wedding serves mostly to whet one's appetite for the bollywood films . ",-1,0,0.6825277701081449
9137,the rock has a great presence but one battle after another is not the same as one battle followed by killer cgi effects . ,-1,0,0.44912406875872746
9138,"the bottom line with nemesis is the same as it has been with all the films in the series : fans will undoubtedly enjoy it , and the uncommitted needn't waste their time on it . ",-1,0,0.6874832048212574
9140,"the whole thing feels like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas . ",-1,0,0.6815751913509832
9141,what a stiflingly unfunny and unoriginal mess this is ! ,-1,0,0.6876080162027158
9142,the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film . ,-1,0,0.6346292927090444
9143,opera on film is never satisfactory . the art demands live viewing . the innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen . ,-1,0,0.5254801655089457
9144,"despite all the closed-door hanky-panky , the film is essentially juiceless . ",-1,0,0.591409052971604
