index,text,score,fold
9875,"welles groupie/scholar peter bogdanovich took a long time to do it , but he's finally provided his own broadside at publishing giant william randolph hearst . ",-1,0
9886,"if you saw benigni's pinocchio at a public park , you'd grab your kids and run and then probably call the police . ",-1,0
9888,the pace of the film is very slow ( for obvious reasons ) and that too becomes off-putting . ,-1,0
9894,what happens when something goes bump in the night and nobody cares ? ,-1,0
9896,"director george hickenlooper has had some success with documentaries , but here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place . ",-1,0
9901,[a] stale retread of the '53 original . ,-1,0
9903,for dance completists only . ,-1,0
9914,"aspires to the cracked lunacy of the adventures of buckaroo banzai , but thanks to an astonishingly witless script ends up more like the adventures of ford fairlane . ",-1,0
9919,it's crap on a leash--far too polite to scale the lunatic heights of joe dante's similarly styled gremlins . ,-1,0
9924,"an exceptionally dreary and overwrought bit of work , every bit as imperious as katzenberg's the prince of egypt from 1998 . ",-1,0
9925,insufferably naive . ,-1,0
9927,the movie's vision of a white american zealously spreading a puritanical brand of christianity to south seas islanders is one only a true believer could relish . ,-1,0
9938, . . . about as exciting to watch as two last-place basketball teams playing one another on the final day of the season . ,-1,0
9939,the chateau . . . is less concerned with cultural and political issues than doting on its eccentric characters . ,-1,0
9940,"cruel and inhuman cinematic punishment . . . simultaneously degrades its characters , its stars and its audience . ",-1,0
9941,it's not too fast and not too slow . it's not too racy and it's not too offensive . it's not too much of anything . ,-1,0
9942,"the great pity is that those responsible didn't cut their losses  and ours  and retitle it the adventures of direct-to-video nash , and send it to its proper home . ",-1,0
9943,about as original as a gangster sweating bullets while worrying about a contract on his life . ,-1,0
9954,the entire movie is in need of a scented bath . ,-1,0
9956,"the story of trouble every day . . . is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie's fragmentary narrative style makes piecing the story together frustrating difficult . ",-1,0
9958,"for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2-hour running time . ",-1,0
9961,the film never finds its tone and several scenes run too long . ,-1,0
9964,a complete waste of time . ,-1,0
9965,it's hard to believe that something so short could be so flabby . ,-1,0
9969,so verbally flatfooted and so emotionally predictable or bland that it plays like the standard made-for-tv movie . ,-1,0
9971,stale and clichéd to a fault . ,-1,0
9972,this film is too busy hitting all of its assigned marks to take on any life of its own . ,-1,0
9974,the script feels as if it started to explore the obvious voyeuristic potential of 'hypertime' but then backed off when the producers saw the grosses for spy kids . ,-1,0
9975,starts off witty and sophisticated and you want to love it -- but filmmaker yvan attal quickly writes himself into a corner . ,-1,0
9980,show me the mugging . ,-1,0
9981,represents something very close to the nadir of the thriller/horror genre . ,-1,0
9995,there's surely something wrong with a comedy where the only belly laughs come from the selection of outtakes tacked onto the end credits . ,-1,0
10001,"even a hardened voyeur would require the patience of job to get through this interminable , shapeless documentary about the swinging subculture . ",-1,0
10020,"[tries] to parody a genre that's already a joke in the united states . the movie is the equivalent of french hip-hop , which also seems to play on a 10-year delay . ",-1,0
10025,and people make fun of me for liking showgirls</> . ,-1,0
10027,"a weird little movie that's amusing enough while you watch it , offering fine acting moments and pungent insights into modern l . a . 's show-biz and media subcultures . but it doesn't leave you with much . ",-1,0
10034,"one of those based-on-truth stories that persuades you , with every scene , that it could never really have happened this way . ",-1,0
10035,"from its nauseating spinning credits sequence to a very talented but underutilized supporting cast , bartleby squanders as much as it gives out . ",-1,0
10037,"despite the holes in the story and the somewhat predictable plot , moments of the movie caused me to jump in my chair . . . ",-1,0
10041,[a] slummer . ,-1,0
10042,"such a fine idea for a film , and such a stultifying , lifeless execution . ",-1,0
10050,does little to elaborate the conceit of setting this blood-soaked tragedy of murderous ambition in the era of richard nixon . ,-1,0
10053,"it's as if a bored cage spent the duration of the film's shooting schedule waiting to scream : "" got aids yet ? "" ",-1,0
10061,the script was reportedly rewritten a dozen times -- either 11 times too many or else too few . ,-1,0
10064,"this is a movie filled with unlikable , spiteful idiots ; whether or not their friendship is salvaged makes no difference in the least . ",-1,0
10067,a movie that the less charitable might describe as a castrated cross between highlander and lolita . ,-1,0
10078,"presents nothing special and , until the final act , nothing overtly disagreeable . ",-1,0
10081,it goes on for too long and bogs down in a surfeit of characters and unnecessary subplots . ,-1,0
10093,"while the material is slight , the movie is better than you might think . ",-1,0
10103,the holiday message of the 37-minute santa vs . the snowman leaves a lot to be desired . ,-1,0
10106,"[t]he script isn't up to the level of the direction , nor are the uneven performances by the cast members , who seem bound and determined to duplicate bela lugosi's now-cliched vampire accent . ",-1,0
10110,"starts promisingly but disintegrates into a dreary , humorless soap opera . ",-1,0
10112,it's actually too sincere -- the crime movie equivalent of a chick flick . ,-1,0
10115,culkin turns his character into what is basically an anti-harry potter -- right down to the gryffindor scarf . ,-1,0
10119,an intriguing near-miss . ,-1,0
10120,the movie's biggest shocks come from seeing former nymphette juliette lewis playing a salt-of-the-earth mommy named minnie and watching slim travel incognito in a ridiculous wig no respectable halloween costume shop would ever try to sell . ,-1,0
10121,like most movies about the pitfalls of bad behavior . . . circuit gets drawn into the party . ,-1,0
10122,it appears as if even the filmmakers didn't know what kind of movie they were making . ,-1,0
10126,"starts out mediocre , spirals downward , and thuds to the bottom of the pool with an utterly incompetent conclusion . ",-1,0
10129,"the result is good gossip , entertainingly delivered , yet with a distinctly musty odour , its expiry date long gone . ",-1,0
10131,all analyze that proves is that there is really only one movie's worth of decent gags to be gleaned from the premise . ,-1,0
10137,poor ben bratt couldn't find stardom if mapquest emailed him point-to-point driving directions . ,-1,0
10138,pretend like your sat scores are below 120 and you might not notice the flaws . ,-1,0
10144,a sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final veering toward melodrama . ,-1,0
